ano;mes;estado;municipio;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);Unnamed: 19
2021;1;AC;Feijo;0.6894736842105263;991.3518421052632;991.8613157894737;991.0831578947368;1369.2128947368421;27.01684210526316;22.480526315789476;27.669210526315787;26.21184210526316;23.05736842105263;21.86763157894737;81.2421052631579;73.87894736842105;77.28947368421052;224.88947368421051;4.633157894736842;1.9602631578947367;
2021;1;AC;Parque estadual chandless;0.4846361185983828;988.9730458221024;989.5040431266847;988.7380053908355;1327.5641509433963;26.85417789757412;22.890566037735848;27.85822102425876;25.92237196765499;23.685714285714283;22.17277628032345;85.17789757412399;75.22911051212938;80.21832884097034;151.46091644204853;4.009973045822102;1.2428571428571429;
2021;1;AM;Autazes;0.5032876712328767;1007.2323287671232;1007.5750684931508;1006.9004109589042;601.4317808219179;25.823698630136985;23.10013698630137;26.343972602739726;25.34808219178082;23.495616438356162;22.731917808219176;88.06849315068493;83.57534246575342;85.94109589041096;148.2041095890411;0.0;0.0;
2021;1;AM;Manacapuru;0.4936555891238671;1005.4055891238671;1005.7416918429003;1005.0699395770393;605.570996978852;26.0690332326284;22.844712990936557;26.543051359516618;25.605287009063446;23.218580060422962;22.473262839879155;85.38368580060423;81.01057401812689;83.23716012084593;131.36404833836858;3.7619335347432026;1.4283987915407856;
2021;1;AM;Manaus;0.6006611570247934;1003.9104132231406;1004.204132231405;1003.5490909090909;507.66066115702483;26.025289256198345;22.845619834710746;26.543140495867767;25.54413223140496;23.3102479338843;22.42892561983471;86.28595041322313;80.78512396694215;83.60330578512396;127.78512396694215;3.3358677685950413;1.135206611570248;
2021;1;AM;Presidente figueiredo;0.37487179487179484;1002.764358974359;1003.2194871794871;1002.484358974359;575.6374358974359;27.31487179487179;23.11128205128205;27.931282051282054;26.506153846153847;23.556923076923077;22.552307692307693;82.55897435897435;75.58461538461539;78.86153846153846;150.54102564102564;3.443846153846154;0.8297435897435897;
2021;1;AM;S. g. da cachoeira;0.4215909090909091;999.1852272727273;999.9653409090909;999.0988636363636;1662.225;28.689772727272725;22.191477272727273;29.347727272727273;27.857954545454547;22.98409090909091;21.60056818181818;72.23295454545455;65.98295454545455;68.63068181818181;360.0;0.0;0.0;
2021;1;AP;Macapa;0.4233983286908078;1008.5456824512536;1008.8902506963788;1008.2548746518106;1368.309470752089;27.74735376044568;23.240389972144843;28.370194986072423;26.982729805013925;23.89526462395543;22.66016713091922;81.34540389972145;74.76601671309193;77.6267409470752;118.47910863509749;5.61309192200557;2.1011142061281336;
2021;1;AP;Porto grande;0.5591511936339523;1000.6461538461538;1001.0225464190981;1000.3676392572944;1220.6901856763925;26.781432360742706;22.820689655172412;27.691511936339523;25.851724137931036;23.450663129973474;22.23050397877984;84.29708222811671;75.71087533156499;79.92307692307692;127.56233421750663;5.958885941644563;2.4379310344827587;
2021;1;MA;Alto parnaiba;0.14676258992805757;978.0858513189448;978.4700239808153;977.8139088729017;1332.9249400479616;28.08441247002398;20.26378896882494;28.828297362110312;27.02086330935252;21.01654676258993;19.567865707434052;70.02398081534773;62.44364508393286;65.55635491606715;161.42925659472422;4.082014388489209;1.2314148681055155;
