ano;mes;estado;municipio;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);Unnamed: 19
2022;1;AC;Parque estadual chandless;0.4188118811881188;988.9856435643565;989.4987623762377;988.6913366336634;1298.652722772277;27.597772277227723;23.24207920792079;28.52178217821782;26.587871287128714;23.916089108910892;22.50519801980198;83.51485148514851;74.77970297029702;79.04950495049505;142.12128712871288;3.5445544554455446;1.0339108910891088;
2022;1;AM;Manacapuru;0.52425068119891;1005.8704359673025;1006.2077656675749;1005.5391008174387;618.8876021798366;26.511444141689374;22.81144414168937;26.99468664850136;26.061307901907355;23.202452316076293;22.42574931880109;83.433242506812;78.87465940054496;81.25476839237058;112.73978201634877;4.006130790190736;1.5675749318801089;
2022;1;AM;Manaus;0.4259810554803789;1004.3764546684708;1004.7178619756428;1004.0476319350473;558.0434370771312;26.77212449255751;22.393234100135317;27.302706359945873;26.30054127198917;22.874289580514205;21.971583220568334;80.73612990527741;75.36941813261164;78.07713125845737;104.25439783491204;3.9561569688768605;1.3760487144790257;
2022;1;AM;Rio urubu;0.28592964824120604;1005.2874371859297;1005.7180904522613;1004.9713567839195;1224.8160804020101;26.467839195979902;23.34095477386935;27.246984924623113;25.63065326633166;24.024371859296483;22.660804020100503;87.33165829145729;81.17085427135679;84.20603015075378;144.64824120603015;3.8678391959799;1.0610552763819097;
2022;1;MA;Bacabal;0.43028571428571427;1008.03;1008.4771428571429;1007.8168571428572;1367.0528571428572;28.866857142857143;22.426285714285715;29.545714285714286;28.06714285714286;23.25342857142857;21.71857142857143;74.24;65.99428571428571;69.67428571428572;128.46285714285713;4.607714285714286;1.1611428571428573;
2022;1;MA;Imperatriz;0.2145;997.59325;997.9997500000001;997.30625;1235.1577499999999;27.639499999999998;22.61175;28.369;26.77925;23.33275;21.97;77.06;73.82;74.935;141.5;3.2845;0.54825;
2022;1;MT;Comodoro;0.04788732394366198;948.2549295774648;948.8964788732394;948.1739436619719;291.9950704225352;26.798591549295775;20.215492957746477;27.101408450704227;25.687323943661973;21.038732394366196;19.31549295774648;74.33802816901408;64.52816901408451;67.96478873239437;360.0;6.155633802816902;1.8647887323943664;
2022;1;MT;Cuiaba;0.3123543123543124;988.5944055944055;989.0135198135198;988.2885780885781;1463.1351981351982;29.266899766899765;20.842890442890443;29.93822843822844;28.377622377622377;21.55850815850816;20.16037296037296;66.23310023310023;59.43123543123543;62.29137529137529;196.47319347319348;5.361538461538461;2.0076923076923077;
2022;1;MT;Nova maringa;0.0;971.9766265060241;972.4274698795182;971.6877108433736;1338.1457831325301;27.000722891566262;21.45831325301205;27.77566265060241;26.01180722891566;22.147951807228914;20.783132530120483;77.86265060240964;70.34939759036145;73.6433734939759;233.30602409638556;5.344096385542169;1.9481927710843374;
2022;1;MT;Pontes e lacerda;0.04067796610169492;975.8858757062146;976.586440677966;975.7700564971751;2249.832768361582;29.05536723163842;21.57231638418079;29.7090395480226;27.880790960451975;22.585310734463278;20.717514124293785;70.64406779661017;62.08474576271186;65.0;309.1638418079096;6.353107344632768;2.378531073446328;
2022;1;MT;S.j. do rio claro;0.0;973.0222222222221;973.7592592592592;972.9037037037037;2248.3444444444444;29.32962962962963;21.78518518518519;29.788888888888888;27.696296296296296;22.6037037037037;20.88148148148148;72.0;62.629629629629626;65.07407407407408;236.0;0.0;0.0;
2022;1;MT;Tangara da serra;0.001970443349753695;960.2059113300492;960.6374384236453;959.9339901477833;1629.6256157635469;26.736453201970445;21.423152709359606;27.445812807881772;25.76009852216749;22.242857142857144;20.708374384236453;78.8423645320197;71.05911330049261;74.2807881773399;236.0;5.466009852216748;2.3157635467980295;
2022;1;PA;Belem;0.5383928571428572;1008.8214285714286;1009.1544642857143;1008.4879464285714;946.2147321428572;27.323660714285715;23.912499999999998;28.229017857142857;26.430803571428573;24.65669642857143;23.1875;86.72767857142857;78.48660714285714;82.59821428571429;137.46428571428572;4.388392857142857;0.9919642857142856;
2022;1;PA;Braganca;0.0;1005.1999999999999;1005.5105263157895;1004.8894736842107;20.80526315789474;27.289473684210527;22.98421052631579;28.789473684210527;27.068421052631578;23.621052631578948;22.373684210526317;79.10526315789474;71.0;77.63157894736842;188.47368421052633;4.6684210526315795;0.2631578947368421;
2022;1;PA;Capitao poco;0.64;1001.99725;1002.3475;1001.6669999999999;1211.8239999999998;26.701;23.18925;27.58325;25.819499999999998;23.903000000000002;22.5275;86.1225;78.235;82.1975;129.6025;5.268;1.95025;
2022;1;PA;Castanhal;0.9288557213930347;1005.7766169154229;1006.1213930348258;1005.4539800995025;1036.607960199005;26.805223880597016;22.95174129353234;27.39825870646766;26.098756218905475;23.489552238805967;22.422885572139304;83.87562189054727;77.57462686567165;80.57711442786069;122.28109452736318;3.448009950248756;0.1325870646766169;
2022;1;PA;Conceicao do araguaia;0.8104218362282879;991.5511166253101;991.989330024814;991.2454094292805;1343.6131513647642;27.0;22.05955334987593;27.752853598014887;26.10124069478908;22.744665012406948;21.360545905707195;79.76674937965261;72.40198511166253;75.78411910669975;138.03473945409428;4.287841191066997;1.5632754342431763;
2022;1;PA;Dom eliseu;0.18601823708206688;981.8553191489362;982.2781155015198;981.606990881459;1302.4759878419452;26.78723404255319;22.479635258358662;27.472948328267478;25.932218844984806;23.17568389057751;21.704559270516718;82.73860182370821;74.1063829787234;78.34346504559271;110.03647416413374;5.020060790273556;2.0328267477203648;
2022;1;PA;Paragominas;0.45806451612903226;1000.3774193548387;1000.8451612903226;1000.0645161290323;1242.9161290322581;27.951612903225808;22.296774193548387;28.596774193548388;27.225806451612904;22.958064516129035;21.603225806451615;76.54838709677419;68.45161290322581;72.29032258064517;113.51612903225806;4.793548387096774;1.7580645161290323;
2022;1;PA;Redencao;0.4367647058823529;987.8752450980392;988.2852941176471;987.5752450980392;1301.390931372549;26.932598039215687;22.78063725490196;27.601960784313725;26.116176470588233;23.516666666666666;22.09754901960784;83.49019607843137;75.41421568627452;79.1421568627451;174.5392156862745;4.611274509803922;1.8411764705882354;
2022;1;PA;Salinopolis;0.4979757085020243;1007.9578947368421;1008.2975708502024;1007.6939271255061;979.6036437246963;26.586234817813764;22.84817813765182;27.22591093117409;26.085829959514168;23.425101214574898;22.39271255060729;82.83400809716599;77.7246963562753;80.37651821862349;108.15789473684211;6.344534412955465;1.3631578947368421;
2022;1;PA;Sao felix do xingu;0.14390243902439026;982.3176829268293;983.7670731707317;979.0774390243903;4021.918902439024;23.96829268292683;21.87621951219512;24.284146341463416;23.49939024390244;22.223780487804877;21.565853658536586;90.91463414634147;86.76219512195122;88.51219512195122;190.5609756097561;2.895731707317073;1.3810975609756098;
2022;1;PA;Serra dos carajas;0.7124705882352942;932.2501176470588;932.5790588235294;931.9738823529412;948.8924705882353;22.981176470588235;19.86;23.598588235294116;22.333176470588235;20.415294117647058;19.343764705882354;86.36470588235294;80.70823529411764;83.41176470588235;212.89882352941177;5.612235294117647;2.463764705882353;
2022;1;PA;Tucuma;0.46089108910891086;975.3841584158416;975.7767326732672;975.1061881188119;1138.7549504950496;25.831435643564355;22.64381188118812;26.49207920792079;25.0509900990099;23.30470297029703;22.01138613861386;87.69554455445545;80.32673267326733;83.7549504950495;157.33168316831683;4.217326732673267;1.4254950495049505;
2022;1;TO;Almas;0.5774038461538462;953.7146634615384;954.0841346153846;953.426923076923;1374.1492788461537;26.104326923076922;22.113942307692305;26.88798076923077;25.129807692307693;23.096153846153847;21.20360576923077;86.12259615384616;75.8485576923077;80.58653846153847;175.80769230769232;5.225721153846154;1.877644230769231;
2022;1;TO;Araguacu;0.21257142857142858;997.6417142857142;1000.022;994.652;1704.2197142857144;28.09085714285714;21.886000000000003;28.992571428571427;27.114857142857144;22.772285714285715;21.026285714285713;76.39142857142858;65.93142857142857;70.90857142857143;146.15714285714284;5.832857142857143;2.6854285714285715;
2022;1;TO;Formoso do araguaia;0.33975308641975305;986.3800000000001;986.7750617283951;986.0982716049382;1545.117037037037;27.42987654320988;21.839506172839506;28.117283950617285;26.512345679012345;22.520246913580248;21.094567901234566;77.63703703703703;69.32592592592593;73.15061728395062;135.22222222222223;5.244691358024691;2.122469135802469;
2022;1;TO;Gurupi;0.7632352941176471;979.4330882352941;979.8343137254902;979.1431372549021;1500.202450980392;27.13480392156863;21.584558823529413;27.90073529411765;26.141176470588235;22.318627450980394;20.83014705882353;78.47549019607843;69.59803921568627;73.6593137254902;159.70833333333334;4.9242647058823525;1.5801470588235296;
2022;1;TO;Lagoa da confusao;0.4635097493036212;990.0977715877436;990.5565459610027;989.8529247910864;1520.4158774373261;27.900557103064063;24.594150417827297;28.623676880222842;27.08356545961003;25.44401114206128;23.950139275766016;85.35654596100278;82.44568245125348;83.1866295264624;176.2534818941504;4.8428969359331475;1.7774373259052925;
