ano;mes;estado;municipio;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);Unnamed: 19
2009;1;AC;Parque estadual chandless;0.31017369727047145;990.2523573200992;990.7171215880893;989.9806451612903;895.1009925558313;26.39131513647643;23.210421836228285;27.169975186104217;25.544913151364764;23.9151364764268;22.4712158808933;87.42928039702234;79.23573200992556;83.47642679900744;164.04962779156327;2.781141439205955;0.4588089330024814;
2009;1;AC;Rio branco;0.45255474452554745;984.8068126520681;985.2688564476886;984.5408759124088;1273.4863746958638;26.498296836982966;23.50097323600973;27.188807785888077;25.662287104622873;24.243065693430655;22.802919708029197;86.00729927007299;83.68126520681265;84.32603406326034;233.26520681265208;5.2243309002433085;2.3394160583941606;
2009;1;AM;Apui;0.28901098901098904;992.1315934065934;992.6384615384616;991.8607142857143;1333.9807692307693;27.224999999999998;22.786813186813188;28.087087912087913;26.28021978021978;23.53131868131868;22.091758241758242;82.53296703296704;73.22527472527473;77.66483516483517;185.62362637362637;4.148076923076923;1.4236263736263737;
2009;1;AM;Autazes;0.9476635514018691;1007.3791277258567;1007.8383177570092;1007.0591900311526;1050.1398753894082;27.365420560747662;23.44018691588785;28.102180685358253;26.54797507788162;24.038006230529593;22.888161993769472;83.82554517133957;76.62616822429906;80.04984423676012;140.0809968847352;4.005295950155763;1.2672897196261683;
2009;1;AM;Barcelos;0.426865671641791;1006.7783582089553;1007.2151741293533;1006.4689054726368;1131.4967661691542;26.992537313432837;23.53557213930348;27.70945273631841;26.195273631840795;24.13855721393035;22.900248756218904;86.08706467661692;78.34825870646766;82.22388059701493;126.55721393034825;4.105472636815921;1.4296019900497514;
2009;1;AM;Boca do acre;0.2693409742120344;997.3899713467048;997.9398280802292;997.1968481375359;1403.1759312320917;27.71547277936963;22.902578796561606;28.459885386819483;26.873352435530084;23.520057306590257;22.28567335243553;80.17478510028653;72.09169054441261;75.94269340974212;208.02578796561605;4.7;1.9111747851002865;
2009;1;AM;Coari;0.6409876543209877;1005.8535802469136;1006.3066666666667;1005.5281481481483;1179.012839506173;27.164938271604935;23.246419753086418;27.871358024691357;26.394814814814815;23.86962962962963;22.625679012345678;83.8320987654321;76.26172839506172;79.94814814814815;165.6320987654321;4.3143209876543205;1.600493827160494;
2009;1;AM;Humaita;0.43019801980198025;1003.8014851485149;1004.2853960396039;1003.4970297029703;1245.3351485148517;27.512128712871288;23.273762376237624;28.246534653465346;26.65569306930693;23.82376237623762;22.676732673267328;82.35643564356435;75.21534653465346;78.61881188118812;190.4381188118812;4.599257425742574;1.776980198019802;
2009;1;AM;Itacoatiara;0.5650385604113111;1005.2447300771208;1005.7051413881748;1004.9431876606684;1163.045501285347;27.230591259640104;23.55681233933162;27.868123393316196;26.50848329048843;24.153984575835473;23.017223650385606;84.47043701799485;78.05141388174808;81.01799485861183;134.89460154241644;4.152956298200514;1.4239074550128534;
2009;1;AM;Labrea;0.5838961038961038;1002.9763636363637;1003.4872727272726;1002.6942857142857;1300.6646753246753;27.39168831168831;22.939480519480522;28.073766233766232;26.591168831168833;23.517922077922076;22.34155844155844;81.75584415584416;73.8077922077922;77.59740259740259;219.3272727272727;3.8841558441558446;1.232207792207792;
