ano;mes;estado;municipio;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);Unnamed: 19
2017;1;AC;Cruzeiro do sul;0.5614117647058824;986.6988235294118;987.1244705882353;986.372;985.9637647058823;25.798823529411763;22.438117647058824;26.308235294117647;25.222823529411766;23.037411764705883;21.85505882352941;86.46823529411765;78.89411764705882;82.56235294117647;236.0;3.8847058823529412;1.2263529411764706;
2017;1;AC;Epitaciolandia;0.3925925925925926;986.2108641975309;986.6777777777778;985.9222222222222;1126.9172839506173;26.090370370370373;22.31382716049383;26.776543209876543;25.334814814814816;22.98617283950617;21.694567901234567;84.55061728395061;76.90123456790124;80.6;208.26172839506174;4.156296296296296;1.2901234567901234;
2017;1;AC;Feijo;0.9648148148148148;992.0773148148148;992.5435185185185;991.7601851851853;1132.424537037037;26.05138888888889;22.60972222222222;26.798148148148147;25.2212962962963;23.16111111111111;22.01064814814815;86.00462962962963;78.31018518518519;82.10648148148148;194.63425925925927;4.267592592592592;1.737037037037037;
2017;1;AC;Rio branco;0.6006211180124224;985.277950310559;985.7164596273292;984.9869565217391;1076.25;25.732919254658384;22.47142857142857;26.3888198757764;24.989440993788822;23.05527950310559;21.905590062111802;86.33229813664596;79.70186335403727;82.94099378881988;67.12111801242236;4.933540372670807;1.9972049689440994;
2017;1;AM;Apui;0.40440097799511004;992.5506112469438;993.0185819070904;992.2202933985329;1187.5828850855746;26.50244498777506;22.014914425427875;27.255745721271396;25.650611246943765;22.689975550122252;21.356234718826407;81.65770171149144;73.9242053789731;77.56723716381418;223.8606356968215;3.525427872860636;0.7070904645476772;
2017;1;AM;Barcelos;0.42769230769230765;1026.8753846153845;1027.3676923076923;1026.5076923076922;1177.2723076923075;27.03076923076923;22.41846153846154;27.827692307692306;26.36769230769231;22.986153846153844;21.84307692307692;80.63076923076923;72.50769230769231;76.70769230769231;125.16923076923077;4.173846153846154;1.4;
2017;1;AM;Boca do acre;0.6603960396039604;998.1326732673267;998.6009900990099;997.5529702970298;1097.1566831683167;26.7509900990099;22.834158415841586;27.391831683168316;25.95470297029703;23.383415841584156;22.293316831683168;83.9480198019802;76.90346534653466;80.18316831683168;183.06435643564356;4.0997524752475245;1.450247524752475;
2017;1;AM;Coari;0.447;1006.24375;1006.706;1005.9427499999999;1039.8305;27.2365;22.97075;27.999250000000004;26.414250000000003;23.616500000000002;22.256500000000003;82.2625;74.65;78.4625;136.3575;4.4975;1.55225;
2017;1;AM;Humaita;0.8608272506082726;1004.4260340632603;1004.8907542579075;1004.1309002433089;1157.0374695863748;27.342822384428224;22.87177615571776;28.057664233576645;26.503406326034064;23.400243309002434;22.24403892944039;81.7250608272506;74.16058394160584;77.88807785888078;151.25060827250607;2.9160583941605838;0.3245742092457421;
2017;1;AM;Itacoatiara;0.4579345088161209;1006.4544080604535;1006.8916876574307;1006.1637279596978;1154.4282115869019;27.333501259445843;22.951637279596977;27.89521410579345;26.663476070528965;23.533501259445842;22.412090680100757;81.17380352644837;74.94458438287154;77.82367758186398;263.83123425692696;4.085642317380352;1.3380352644836273;
