ano;mes;estado;municipio;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);Unnamed: 19
2001;1;AM;Manaus;0.29073170731707315;1003.6878048780488;1004.2126829268293;1003.4756097560976;1231.639024390244;27.013658536585368;22.671219512195123;27.777073170731708;26.399024390243902;23.301463414634146;22.120975609756098;81.6780487804878;73.40975609756097;77.82926829268293;119.57073170731708;4.326341463414634;1.586829268292683;
2001;2;AM;Manaus;0.5;1003.2941860465116;1003.7569767441861;1003.0;1383.2906976744187;27.22558139534884;22.809302325581395;27.909302325581393;26.491860465116282;23.320930232558137;22.25581395348837;81.26744186046511;73.44186046511628;77.3953488372093;113.03488372093024;4.465116279069767;1.7848837209302326;
2001;3;AM;Manaus;0.3731266149870801;1004.0622739018087;1004.5188630490956;1003.7547803617571;1337.8191214470285;27.532299741602067;22.781912144702844;28.08346253229974;26.85865633074935;23.3656330749354;22.25994832041344;80.2687338501292;73.32299741602067;76.49612403100775;118.36692506459949;4.394832041343669;1.6992248062015505;
2001;4;AM;Manaus;0.35524861878453035;1004.5044198895027;1004.9872928176796;1004.2237569060774;1335.9309392265193;27.337292817679558;23.28950276243094;27.878729281767956;26.646408839779006;23.874585635359118;22.759116022099445;82.99723756906077;76.04972375690608;79.1988950276243;134.44751381215468;4.138397790055248;1.5566298342541436;
2001;5;AM;Manaus;0.38026666666666664;1004.3664000000001;1004.8048;1004.116;1378.2906666666668;28.14186666666667;23.6968;28.688533333333336;27.406399999999998;24.2976;23.149866666666668;81.76266666666666;74.328;77.552;145.448;3.612;1.3496000000000001;
2001;6;AM;Manaus;0.10123456790123458;1006.5305555555557;1006.9379629629631;1006.2753086419754;1171.4506172839506;26.478086419753087;22.28611111111111;27.012962962962966;25.792283950617286;22.867283950617285;21.769135802469137;82.30246913580247;75.39197530864197;78.47222222222223;172.89197530864197;3.65679012345679;1.3916666666666666;
2001;7;AM;Manaus;0.04689655172413794;1006.3468965517241;1006.728275862069;1006.1179310344828;1472.4275862068966;27.633793103448276;22.138620689655173;28.322758620689655;26.73448275862069;22.77655172413793;21.514482758620687;77.7448275862069;69.42068965517241;73.08275862068966;155.1793103448276;3.8986206896551723;1.5034482758620689;
2001;8;AM;Manaus;0.03655913978494624;1005.8327956989247;1006.2274193548386;1005.6271505376344;1754.2069892473119;30.463978494623657;21.76317204301075;31.016129032258064;29.552956989247313;22.432526881720428;21.09059139784946;65.6236559139785;58.0994623655914;61.02956989247312;115.38709677419355;4.301344086021505;1.7811827956989248;
2001;9;AM;Manaus;0.11352785145888596;1004.0249336870027;1004.4867374005305;1003.7188328912467;1644.4668435013264;29.679045092838198;22.54031830238727;30.29018567639257;28.760212201591514;23.19336870026525;21.925729442970823;71.27586206896552;63.761273209549074;66.74801061007958;151.3899204244032;4.412997347480106;1.7511936339522547;
2001;10;AM;Manaus;0.757487922705314;1003.9845410628019;1004.4594202898551;1003.7091787439613;1637.3188405797102;30.743478260869562;21.947342995169084;31.265700483091788;29.919806763285024;22.58695652173913;21.396618357487924;65.41545893719807;58.927536231884055;61.39613526570049;125.2415458937198;4.795169082125604;2.0980676328502414;
2001;11;AM;Manaus;0.10375939849624059;1001.8620300751879;1002.3921052631579;1001.6462406015038;1679.6165413533834;30.40488721804511;23.107142857142858;31.035714285714285;29.68421052631579;23.761654135338347;22.52330827067669;70.06015037593986;63.20676691729323;66.34586466165413;124.79323308270676;4.364285714285715;1.750751879699248;
2001;12;AM;Manaus;0.281592039800995;1000.7094527363184;1001.2935323383084;1000.5716417910447;1522.7462686567164;29.128855721393034;23.97810945273632;29.759203980099503;28.500497512437814;24.53681592039801;23.479601990049748;77.75621890547264;71.43781094527363;74.53731343283582;140.38308457711443;4.006965174129353;1.493034825870647;
