ano;mes;estado;municipio;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (KJ/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);Unnamed: 19
2011;1;AC;Epitaciolandia;0.24343163538873994;982.9847184986595;983.4667560321715;982.7458445040215;1303.054691689008;26.530831099195712;22.263538873994637;27.17613941018767;25.74906166219839;22.952010723860592;21.656032171581767;82.62734584450402;74.76139410187668;78.37265415549598;227.48257372654155;4.4924932975871315;1.460857908847185;
2011;1;AC;Rio branco;0.34306569343065696;982.9987834549878;983.4452554744526;982.6958637469586;1243.234306569343;26.188564476885645;23.312165450121654;26.81070559610706;25.445255474452555;23.976885644768856;22.69124087591241;86.18734793187348;83.85401459854015;84.64963503649635;185.24817518248176;5.0756690997566904;2.0309002433090027;
2011;1;AM;Autazes;0.7688888888888888;1006.4612345679012;1006.8987654320988;1006.1449382716049;1061.3251851851853;27.213827160493828;22.72567901234568;27.82716049382716;26.488395061728394;23.258765432098762;22.20444444444444;80.98271604938272;74.46666666666667;77.55308641975309;134.02469135802468;3.888395061728395;1.194074074074074;
2011;1;AM;Barcelos;0.38109452736318405;1005.244776119403;1005.668407960199;1004.9512437810946;1313.7335820895523;27.65945273631841;23.002736318407962;28.326119402985075;26.89776119402985;23.69601990049751;22.2863184079602;81.12189054726367;73.03980099502488;77.03482587064677;105.0223880597015;4.662189054726368;1.7559701492537312;
2011;1;AM;Boca do acre;0.305625;995.4996875;996.0678125000001;995.3025;1371.441875;28.1828125;23.055;29.017500000000002;27.369999999999997;23.705000000000002;22.409375;78.68125;70.5875;74.6125;173.70625;4.7612499999999995;1.8459375000000002;
2011;1;AM;Coari;0.514713216957606;1004.4389027431422;1004.8902743142145;1004.1224438902742;1182.9112219451372;27.27581047381546;23.009725685785536;28.047880299251872;26.46783042394015;23.629177057356607;22.39052369077307;82.18703241895261;74.88029925187033;78.43640897755611;131.00249376558602;4.421945137157107;1.4281795511221946;
2011;1;AM;Humaita;0.33382716049382716;1002.5032098765432;1002.9696296296297;1002.200987654321;1188.583950617284;27.23925925925926;22.89358024691358;27.927901234567898;26.423209876543208;23.428888888888892;22.30246913580247;82.0962962962963;74.64444444444445;78.22222222222223;158.37037037037038;4.322962962962963;1.6365432098765431;
2011;1;AM;Itacoatiara;0.7381074168797954;1004.0271099744245;1004.4682864450127;1003.7281329923273;1178.5268542199487;27.012787723785166;22.927365728900256;27.617902813299235;26.31074168797954;23.496675191815857;22.389002557544757;82.65984654731457;76.230179028133;79.21739130434783;95.73401534526855;4.310997442455243;1.3700767263427112;
2011;1;AM;Labrea;0.9400990099009902;1001.5782178217821;1002.0507425742575;1001.2571782178219;1143.5304455445544;27.0019801980198;22.85173267326733;27.74455445544554;26.151237623762377;23.41658415841584;22.23168316831683;82.8490099009901;75.40841584158416;79.02475247524752;190.5990099009901;3.867079207920792;1.252970297029703;
2011;1;AM;Manacapuru;0.47245657568238214;1004.1615384615384;1004.6096774193549;1003.8518610421836;1182.1935483870968;27.360545905707195;22.502233250620346;28.0;26.629280397022335;23.04913151364764;21.962531017369727;79.43176178660049;72.64516129032258;75.83870967741936;121.84615384615384;5.003225806451613;2.1364764267990073;
2011;1;AM;Manaus;0.47880299251870323;1002.6790523690772;1003.113216957606;1002.3768079800498;1024.7897755610973;27.287281795511223;22.511471321695762;27.908478802992516;26.54862842892768;23.231920199501246;21.89650872817955;81.50374064837905;73.03241895261846;76.80299251870325;116.82044887780549;4.864837905236907;1.7586034912718205;
